departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global;distrito
Tacna;Candarave;230204;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 67.011}";112.6409;0;67.011;99.302105570292;79.309881697613;Curibaya
Tacna;Candarave;230204;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;99.302105570292;79.309881697613;Curibaya
Tacna;Candarave;230204;2g;movistar;2g;"{""area_garant"": 79.3099, ""area_adicio"": 98.3799}";112.6409;79.3099;98.3799;99.302105570292;79.309881697613;Curibaya
Tacna;Candarave;230204;3g;bitel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;94.103282228117;0;Curibaya
Tacna;Candarave;230204;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 94.1033}";112.6409;0;94.1033;94.103282228117;0;Curibaya
Tacna;Candarave;230204;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;94.103282228117;0;Curibaya
Tacna;Candarave;230204;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;94.103282228117;0;Curibaya
Tacna;Candarave;230204;4g;bitel;4g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;93.995397877984;10.851076923077;Curibaya
Tacna;Candarave;230204;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 72.4508}";112.6409;0;72.4508;93.995397877984;10.851076923077;Curibaya
Tacna;Candarave;230204;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;93.995397877984;10.851076923077;Curibaya
Tacna;Candarave;230204;4g;movistar;4g;"{""area_garant"": 10.8508, ""area_adicio"": 93.8639}";112.6409;10.8508;93.8639;93.995397877984;10.851076923077;Curibaya
Tacna;Candarave;230204;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;0;0;Curibaya
Tacna;Candarave;230204;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;0;0;Curibaya
Tacna;Candarave;230204;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;0;0;Curibaya
Tacna;Candarave;230204;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";112.6409;0;0;0;0;Curibaya
Tacna;Candarave;230205;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;96.50475961165;93.665291262136;Huanuara
Tacna;Candarave;230205;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;96.50475961165;93.665291262136;Huanuara
Tacna;Candarave;230205;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;96.50475961165;93.665291262136;Huanuara
Tacna;Candarave;230205;2g;movistar;2g;"{""area_garant"": 93.6652, ""area_adicio"": 96.5047}";91.3391;93.6652;96.5047;96.50475961165;93.665291262136;Huanuara
Tacna;Candarave;230205;3g;bitel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;96.632118834951;0;Huanuara
Tacna;Candarave;230205;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;96.632118834951;0;Huanuara
Tacna;Candarave;230205;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 96.6321}";91.3391;0;96.6321;96.632118834951;0;Huanuara
Tacna;Candarave;230205;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;96.632118834951;0;Huanuara
Tacna;Candarave;230205;4g;bitel;4g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;98.056001359223;66.843681553398;Huanuara
Tacna;Candarave;230205;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;98.056001359223;66.843681553398;Huanuara
Tacna;Candarave;230205;4g;entel;4g;"{""area_garant"": 56.7127, ""area_adicio"": 98.0288}";91.3391;56.7127;98.0288;98.056001359223;66.843681553398;Huanuara
Tacna;Candarave;230205;4g;movistar;4g;"{""area_garant"": 43.7035, ""area_adicio"": 94.3563}";91.3391;43.7035;94.3563;98.056001359223;66.843681553398;Huanuara
Tacna;Candarave;230205;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;0;0;Huanuara
Tacna;Candarave;230205;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;0;0;Huanuara
Tacna;Candarave;230205;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;0;0;Huanuara
Tacna;Candarave;230205;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";91.3391;0;0;0;0;Huanuara
Tacna;Candarave;230206;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";55.5257;0;0;96.031349867374;77.570081830239;Quilahuani
Tacna;Candarave;230206;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 90.2826}";55.5257;0;90.2826;96.031349867374;77.570081830239;Quilahuani
Tacna;Candarave;230206;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 7.3626}";55.5257;0;7.3626;96.031349867374;77.570081830239;Quilahuani
Tacna;Candarave;230206;2g;movistar;2g;"{""area_garant"": 77.5701, ""area_adicio"": 94.2167}";55.5257;77.5701;94.2167;96.031349867374;77.570081830239;Quilahuani
Tacna;Candarave;230206;3g;bitel;3g;"{""area_garant"": 60.9131, ""area_adicio"": 93.5205}";55.5257;60.9131;93.5205;98.757415649867;60.912953846154;Quilahuani
Tacna;Candarave;230206;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 88.9045}";55.5257;0;88.9045;98.757415649867;60.912953846154;Quilahuani
Tacna;Candarave;230206;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 4.846}";55.5257;0;4.846;98.757415649867;60.912953846154;Quilahuani
Tacna;Candarave;230206;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";55.5257;0;0;98.757415649867;60.912953846154;Quilahuani
Tacna;Candarave;230206;4g;bitel;4g;"{""area_garant"": 81.8926, ""area_adicio"": 100}";55.5257;81.8926;100;100;81.892616047745;Quilahuani
Tacna;Candarave;230206;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 88.416}";55.5257;0;88.416;100;81.892616047745;Quilahuani
Tacna;Candarave;230206;4g;entel;4g;"{""area_garant"": 3.9063, ""area_adicio"": 99.4853}";55.5257;3.9063;99.4853;100;81.892616047745;Quilahuani
Tacna;Candarave;230206;4g;movistar;4g;"{""area_garant"": 1.2124, ""area_adicio"": 89.0196}";55.5257;1.2124;89.0196;100;81.892616047745;Quilahuani
Tacna;Candarave;230206;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";55.5257;0;0;0;0;Quilahuani
Tacna;Candarave;230206;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";55.5257;0;0;0;0;Quilahuani
Tacna;Candarave;230206;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";55.5257;0;0;0;0;Quilahuani
Tacna;Candarave;230206;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";55.5257;0;0;0;0;Quilahuani
Tacna;Jorge Basadre;230301;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";849.6463;0;0;97.037882269504;66.306805407801;Locumba
Tacna;Jorge Basadre;230301;2g;claro;2g;"{""area_garant"": 6.9902, ""area_adicio"": 57.9166}";849.6463;6.9902;57.9166;97.037882269504;66.306805407801;Locumba
Tacna;Jorge Basadre;230301;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 61.7914}";849.6463;0;61.7914;97.037882269504;66.306805407801;Locumba
Tacna;Jorge Basadre;230301;2g;movistar;2g;"{""area_garant"": 59.3167, ""area_adicio"": 87.6907}";849.6463;59.3167;87.6907;97.037882269504;66.306805407801;Locumba
Tacna;Jorge Basadre;230301;3g;bitel;3g;"{""area_garant"": 75.9203, ""area_adicio"": 85.8295}";849.6463;75.9203;85.8295;92.888911125887;80.068792198582;Locumba
Tacna;Jorge Basadre;230301;3g;claro;3g;"{""area_garant"": 5.8921, ""area_adicio"": 50.9411}";849.6463;5.8921;50.9411;92.888911125887;80.068792198582;Locumba
Tacna;Jorge Basadre;230301;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 63.6467}";849.6463;0;63.6467;92.888911125887;80.068792198582;Locumba
Tacna;Jorge Basadre;230301;3g;movistar;3g;"{""area_garant"": 30.367, ""area_adicio"": 40.4546}";849.6463;30.367;40.4546;92.888911125887;80.068792198582;Locumba
Tacna;Jorge Basadre;230301;4g;bitel;4g;"{""area_garant"": 51.4172, ""area_adicio"": 61.3512}";849.6463;51.4172;61.3512;97.018927925532;54.577583599291;Locumba
Tacna;Jorge Basadre;230301;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 36.0808}";849.6463;0;36.0808;97.018927925532;54.577583599291;Locumba
Tacna;Jorge Basadre;230301;4g;entel;4g;"{""area_garant"": 14.1292, ""area_adicio"": 95.8801}";849.6463;14.1292;95.8801;97.018927925532;54.577583599291;Locumba
Tacna;Jorge Basadre;230301;4g;movistar;4g;"{""area_garant"": 42.8416, ""area_adicio"": 82.1565}";849.6463;42.8416;82.1565;97.018927925532;54.577583599291;Locumba
Tacna;Jorge Basadre;230301;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";849.6463;0;0;0;0;Locumba
Tacna;Jorge Basadre;230301;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";849.6463;0;0;0;0;Locumba
Tacna;Jorge Basadre;230301;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";849.6463;0;0;0;0;Locumba
Tacna;Jorge Basadre;230301;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";849.6463;0;0;0;0;Locumba
Tacna;Jorge Basadre;230302;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1062.8396;0;0;97.559107536283;56.116355219444;Ilabaya
Tacna;Jorge Basadre;230302;2g;claro;2g;"{""area_garant"": 49.706, ""area_adicio"": 93.693}";1062.8396;49.706;93.693;97.559107536283;56.116355219444;Ilabaya
Tacna;Jorge Basadre;230302;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1062.8396;0;0;97.559107536283;56.116355219444;Ilabaya
Tacna;Jorge Basadre;230302;2g;movistar;2g;"{""area_garant"": 28.6373, ""area_adicio"": 38.8468}";1062.8396;28.6373;38.8468;97.559107536283;56.116355219444;Ilabaya
Tacna;Jorge Basadre;230302;3g;bitel;3g;"{""area_garant"": 14.2028, ""area_adicio"": 30.0012}";1062.8396;14.2028;30.0012;95.296458559189;20.344563490121;Ilabaya
Tacna;Jorge Basadre;230302;3g;claro;3g;"{""area_garant"": 11.2866, ""area_adicio"": 92.9461}";1062.8396;11.2866;92.9461;95.296458559189;20.344563490121;Ilabaya
Tacna;Jorge Basadre;230302;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 27.5178}";1062.8396;0;27.5178;95.296458559189;20.344563490121;Ilabaya
Tacna;Jorge Basadre;230302;3g;movistar;3g;"{""area_garant"": 0.4229, ""area_adicio"": 2.8507}";1062.8396;0.4229;2.8507;95.296458559189;20.344563490121;Ilabaya
Tacna;Jorge Basadre;230302;4g;bitel;4g;"{""area_garant"": 16.7081, ""area_adicio"": 25.142}";1062.8396;16.7081;25.142;96.490221961881;26.960530512327;Ilabaya
Tacna;Jorge Basadre;230302;4g;claro;4g;"{""area_garant"": 0.1407, ""area_adicio"": 89.3089}";1062.8396;0.1407;89.3089;96.490221961881;26.960530512327;Ilabaya
Tacna;Jorge Basadre;230302;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 30.0224}";1062.8396;0;30.0224;96.490221961881;26.960530512327;Ilabaya
Tacna;Jorge Basadre;230302;4g;movistar;4g;"{""area_garant"": 10.1118, ""area_adicio"": 61.3748}";1062.8396;10.1118;61.3748;96.490221961881;26.960530512327;Ilabaya
Tacna;Jorge Basadre;230302;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1062.8396;0;0;0;0;Ilabaya
Tacna;Jorge Basadre;230302;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1062.8396;0;0;0;0;Ilabaya
Tacna;Jorge Basadre;230302;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1062.8396;0;0;0;0;Ilabaya
Tacna;Jorge Basadre;230302;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1062.8396;0;0;0;0;Ilabaya
Tacna;Jorge Basadre;230303;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";842.2524;0;0;74.967588411412;4.4278736879183;Ite
Tacna;Jorge Basadre;230303;2g;claro;2g;"{""area_garant"": 3.8174, ""area_adicio"": 64.3471}";842.2524;3.8174;64.3471;74.967588411412;4.4278736879183;Ite
Tacna;Jorge Basadre;230303;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 10.8685}";842.2524;0;10.8685;74.967588411412;4.4278736879183;Ite
Tacna;Jorge Basadre;230303;2g;movistar;2g;"{""area_garant"": 1.1391, ""area_adicio"": 67.2329}";842.2524;1.1391;67.2329;74.967588411412;4.4278736879183;Ite
Tacna;Jorge Basadre;230303;3g;bitel;3g;"{""area_garant"": 75.1818, ""area_adicio"": 92.2048}";842.2524;75.1818;92.2048;97.521199718211;78.653828918633;Ite
Tacna;Jorge Basadre;230303;3g;claro;3g;"{""area_garant"": 1.3304, ""area_adicio"": 56.0636}";842.2524;1.3304;56.0636;97.521199718211;78.653828918633;Ite
Tacna;Jorge Basadre;230303;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 5.6849}";842.2524;0;5.6849;97.521199718211;78.653828918633;Ite
Tacna;Jorge Basadre;230303;3g;movistar;3g;"{""area_garant"": 35.2248, ""area_adicio"": 55.9596}";842.2524;35.2248;55.9596;97.521199718211;78.653828918633;Ite
Tacna;Jorge Basadre;230303;4g;bitel;4g;"{""area_garant"": 76.1706, ""area_adicio"": 87.9859}";842.2524;76.1706;87.9859;97.237883550546;82.494370623459;Ite
Tacna;Jorge Basadre;230303;4g;claro;4g;"{""area_garant"": 0.2486, ""area_adicio"": 29.4264}";842.2524;0.2486;29.4264;97.237883550546;82.494370623459;Ite
Tacna;Jorge Basadre;230303;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 15.0405}";842.2524;0;15.0405;97.237883550546;82.494370623459;Ite
Tacna;Jorge Basadre;230303;4g;movistar;4g;"{""area_garant"": 61.3444, ""area_adicio"": 77.205}";842.2524;61.3444;77.205;97.237883550546;82.494370623459;Ite
Tacna;Jorge Basadre;230303;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";842.2524;0;0;0;0;Ite
Tacna;Jorge Basadre;230303;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";842.2524;0;0;0;0;Ite
Tacna;Jorge Basadre;230303;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";842.2524;0;0;0;0;Ite
Tacna;Jorge Basadre;230303;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";842.2524;0;0;0;0;Ite
Tacna;Tarata;230401;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";886.2481;0;0;83.098070759112;60.891476020828;Tarata
Tacna;Tarata;230401;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 77.1336}";886.2481;0;77.1336;83.098070759112;60.891476020828;Tarata
Tacna;Tarata;230401;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";886.2481;0;0;83.098070759112;60.891476020828;Tarata
Tacna;Tarata;230401;2g;movistar;2g;"{""area_garant"": 60.8915, ""area_adicio"": 82.8786}";886.2481;60.8915;82.8786;83.098070759112;60.891476020828;Tarata
Tacna;Tarata;230401;3g;bitel;3g;"{""area_garant"": 76.2848, ""area_adicio"": 77.3099}";886.2481;76.2848;77.3099;77.41769345026;77.17040890655;Tarata
Tacna;Tarata;230401;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 77.1836}";886.2481;0;77.1836;77.41769345026;77.17040890655;Tarata
Tacna;Tarata;230401;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 77.4106}";886.2481;0;77.4106;77.41769345026;77.17040890655;Tarata
Tacna;Tarata;230401;3g;movistar;3g;"{""area_garant"": 74.4372, ""area_adicio"": 76.7897}";886.2481;74.4372;76.7897;77.41769345026;77.17040890655;Tarata
Tacna;Tarata;230401;4g;bitel;4g;"{""area_garant"": 74.918, ""area_adicio"": 77.3851}";886.2481;74.918;77.3851;77.420483885996;77.266818470814;Tarata
Tacna;Tarata;230401;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 76.7812}";886.2481;0;76.7812;77.420483885996;77.266818470814;Tarata
Tacna;Tarata;230401;4g;entel;4g;"{""area_garant"": 10.8925, ""area_adicio"": 77.4205}";886.2481;10.8925;77.4205;77.420483885996;77.266818470814;Tarata
Tacna;Tarata;230401;4g;movistar;4g;"{""area_garant"": 73.6541, ""area_adicio"": 77.1063}";886.2481;73.6541;77.1063;77.420483885996;77.266818470814;Tarata
Tacna;Tarata;230401;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";886.2481;0;0;0;0;Tarata
Tacna;Tarata;230401;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";886.2481;0;0;0;0;Tarata
Tacna;Tarata;230401;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";886.2481;0;0;0;0;Tarata
Tacna;Tarata;230401;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";886.2481;0;0;0;0;Tarata
Tacna;Tarata;230402;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;52.123116558442;42.532467532468;Héroes Albarracín
Tacna;Tarata;230402;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;52.123116558442;42.532467532468;Héroes Albarracín
Tacna;Tarata;230402;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;52.123116558442;42.532467532468;Héroes Albarracín
Tacna;Tarata;230402;2g;movistar;2g;"{""area_garant"": 42.5325, ""area_adicio"": 52.1231}";380.2039;42.5325;52.1231;52.123116558442;42.532467532468;Héroes Albarracín
Tacna;Tarata;230402;3g;bitel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;1.2732892857143;0;Héroes Albarracín
Tacna;Tarata;230402;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 1.2733}";380.2039;0;1.2733;1.2732892857143;0;Héroes Albarracín
Tacna;Tarata;230402;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;1.2732892857143;0;Héroes Albarracín
Tacna;Tarata;230402;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;1.2732892857143;0;Héroes Albarracín
Tacna;Tarata;230402;4g;bitel;4g;"{""area_garant"": 0, ""area_adicio"": 1.3796}";380.2039;0;1.3796;56.984333441558;2.7999123376623;Héroes Albarracín
Tacna;Tarata;230402;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;56.984333441558;2.7999123376623;Héroes Albarracín
Tacna;Tarata;230402;4g;entel;4g;"{""area_garant"": 2.8001, ""area_adicio"": 56.2944}";380.2039;2.8001;56.2944;56.984333441558;2.7999123376623;Héroes Albarracín
Tacna;Tarata;230402;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 42.6388}";380.2039;0;42.6388;56.984333441558;2.7999123376623;Héroes Albarracín
Tacna;Tarata;230402;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;0;0;Héroes Albarracín
Tacna;Tarata;230402;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;0;0;Héroes Albarracín
Tacna;Tarata;230402;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;0;0;Héroes Albarracín
Tacna;Tarata;230402;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";380.2039;0;0;0;0;Héroes Albarracín
Tacna;Tarata;230403;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230403;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230403;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230403;2g;movistar;2g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230403;3g;bitel;3g;"{""area_garant"": 64.4391, ""area_adicio"": 81.7027}";296.9116;64.4391;81.7027;81.702809583333;64.438744583333;Estique
Tacna;Tarata;230403;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;81.702809583333;64.438744583333;Estique
Tacna;Tarata;230403;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;81.702809583333;64.438744583333;Estique
Tacna;Tarata;230403;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;81.702809583333;64.438744583333;Estique
Tacna;Tarata;230403;4g;bitel;4g;"{""area_garant"": 52.0833, ""area_adicio"": 52.0833}";296.9116;52.0833;52.0833;52.083333333333;52.083333333333;Estique
Tacna;Tarata;230403;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;52.083333333333;52.083333333333;Estique
Tacna;Tarata;230403;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;52.083333333333;52.083333333333;Estique
Tacna;Tarata;230403;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;52.083333333333;52.083333333333;Estique
Tacna;Tarata;230403;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230403;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230403;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230403;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";296.9116;0;0;0;0;Estique
Tacna;Tarata;230404;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;0.60049382716049;0;Estique-Pampa
Tacna;Tarata;230404;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;0.60049382716049;0;Estique-Pampa
Tacna;Tarata;230404;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;0.60049382716049;0;Estique-Pampa
Tacna;Tarata;230404;2g;movistar;2g;"{""area_garant"": 0, ""area_adicio"": 0.6005}";148.4209;0;0.6005;0.60049382716049;0;Estique-Pampa
Tacna;Tarata;230404;3g;bitel;3g;"{""area_garant"": 82.9831, ""area_adicio"": 98.7654}";148.4209;82.9831;98.7654;98.765432098765;82.982620987654;Estique-Pampa
Tacna;Tarata;230404;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;98.765432098765;82.982620987654;Estique-Pampa
Tacna;Tarata;230404;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;98.765432098765;82.982620987654;Estique-Pampa
Tacna;Tarata;230404;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;98.765432098765;82.982620987654;Estique-Pampa
Tacna;Tarata;230404;4g;bitel;4g;"{""area_garant"": 0, ""area_adicio"": 65.5431}";148.4209;0;65.5431;83.703652469136;0;Estique-Pampa
Tacna;Tarata;230404;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;83.703652469136;0;Estique-Pampa
Tacna;Tarata;230404;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 64.3542}";148.4209;0;64.3542;83.703652469136;0;Estique-Pampa
Tacna;Tarata;230404;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;83.703652469136;0;Estique-Pampa
Tacna;Tarata;230404;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;0;0;Estique-Pampa
Tacna;Tarata;230404;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;0;0;Estique-Pampa
Tacna;Tarata;230404;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;0;0;Estique-Pampa
Tacna;Tarata;230404;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";148.4209;0;0;0;0;Estique-Pampa
Tacna;Tarata;230405;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;100;100;Sitajara
Tacna;Tarata;230405;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;100;100;Sitajara
Tacna;Tarata;230405;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;100;100;Sitajara
Tacna;Tarata;230405;2g;movistar;2g;"{""area_garant"": 100, ""area_adicio"": 100}";234.3556;100;100;100;100;Sitajara
Tacna;Tarata;230405;3g;bitel;3g;"{""area_garant"": 66.7318, ""area_adicio"": 94.8422}";234.3556;66.7318;94.8422;94.962872285714;66.732193428571;Sitajara
Tacna;Tarata;230405;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;94.962872285714;66.732193428571;Sitajara
Tacna;Tarata;230405;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 76.2857}";234.3556;0;76.2857;94.962872285714;66.732193428571;Sitajara
Tacna;Tarata;230405;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;94.962872285714;66.732193428571;Sitajara
Tacna;Tarata;230405;4g;bitel;4g;"{""area_garant"": 62.4726, ""area_adicio"": 80.0156}";234.3556;62.4726;80.0156;80.015473428571;62.472574857143;Sitajara
Tacna;Tarata;230405;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;80.015473428571;62.472574857143;Sitajara
Tacna;Tarata;230405;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 76.2857}";234.3556;0;76.2857;80.015473428571;62.472574857143;Sitajara
Tacna;Tarata;230405;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 76.2857}";234.3556;0;76.2857;80.015473428571;62.472574857143;Sitajara
Tacna;Tarata;230405;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;0;0;Sitajara
Tacna;Tarata;230405;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;0;0;Sitajara
Tacna;Tarata;230405;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;0;0;Sitajara
Tacna;Tarata;230405;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";234.3556;0;0;0;0;Sitajara
Tacna;Tarata;230406;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;82.639909594096;54.09837896679;Susapaya
Tacna;Tarata;230406;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 0}";361.3305;0;0;82.639909594096;54.09837896679;Susapaya
