departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global
Huánuco;Yarowilca;1011XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";732.1161;0;0;0;0
Huánuco;Yarowilca;1011XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";732.1161;0;0;0;0
Huánuco;Yarowilca;1011XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";732.1161;0;0;0;0
Ica;Ica;1101XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";7819.9003;0;0;99.776666837563;55.705140048027
Ica;Ica;1101XX;2g;claro;2g;"{""area_garant"": 30.1974, ""area_adicio"": 97.9974}";7819.9003;30.1974;97.9974;99.776666837563;55.705140048027
Ica;Ica;1101XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.0977}";7819.9003;0;99.0977;99.776666837563;55.705140048027
Ica;Ica;1101XX;2g;movistar;2g;"{""area_garant"": 47.133, ""area_adicio"": 78.258}";7819.9003;47.133;78.258;99.776666837563;55.705140048027
Ica;Ica;1101XX;3g;bitel;3g;"{""area_garant"": 82.8825, ""area_adicio"": 97.6963}";7819.9003;82.8825;97.6963;99.746238911194;97.543140525253
Ica;Ica;1101XX;3g;claro;3g;"{""area_garant"": 18.2755, ""area_adicio"": 98.6829}";7819.9003;18.2755;98.6829;99.746238911194;97.543140525253
Ica;Ica;1101XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 99.6002}";7819.9003;0;99.6002;99.746238911194;97.543140525253
Ica;Ica;1101XX;3g;movistar;3g;"{""area_garant"": 93.3725, ""area_adicio"": 97.7591}";7819.9003;93.3725;97.7591;99.746238911194;97.543140525253
Ica;Ica;1101XX;4g;bitel;4g;"{""area_garant"": 86.0728, ""area_adicio"": 98.2}";7819.9003;86.0728;98.2;99.794819961447;98.659187958894
Ica;Ica;1101XX;4g;claro;4g;"{""area_garant"": 3.83, ""area_adicio"": 83.6942}";7819.9003;3.83;83.6942;99.794819961447;98.659187958894
Ica;Ica;1101XX;4g;entel;4g;"{""area_garant"": 1.7699, ""area_adicio"": 99.6335}";7819.9003;1.7699;99.6335;99.794819961447;98.659187958894
Ica;Ica;1101XX;4g;movistar;4g;"{""area_garant"": 92.4276, ""area_adicio"": 99.1483}";7819.9003;92.4276;99.1483;99.794819961447;98.659187958894
Ica;Ica;1101XX;5g;bitel;5g;"{""area_garant"": 6.1992, ""area_adicio"": 15.1211}";7819.9003;6.1992;15.1211;65.9516886798;6.6555630861161
Ica;Ica;1101XX;5g;claro;5g;"{""area_garant"": 0.5228, ""area_adicio"": 52.806}";7819.9003;0.5228;52.806;65.9516886798;6.6555630861161
Ica;Ica;1101XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 48.3296}";7819.9003;0;48.3296;65.9516886798;6.6555630861161
Ica;Ica;1101XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";7819.9003;0;0;65.9516886798;6.6555630861161
Ica;Chincha;1102XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";2913.2414;0;0;98.940472460837;58.632661028929
Ica;Chincha;1102XX;2g;claro;2g;"{""area_garant"": 33.0555, ""area_adicio"": 98.4767}";2913.2414;33.0555;98.4767;98.940472460837;58.632661028929
Ica;Chincha;1102XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 97.8718}";2913.2414;0;97.8718;98.940472460837;58.632661028929
Ica;Chincha;1102XX;2g;movistar;2g;"{""area_garant"": 46.7503, ""area_adicio"": 84.667}";2913.2414;46.7503;84.667;98.940472460837;58.632661028929
Ica;Chincha;1102XX;3g;bitel;3g;"{""area_garant"": 70.5657, ""area_adicio"": 91.174}";2913.2414;70.5657;91.174;98.57489433362;96.162423825765
Ica;Chincha;1102XX;3g;claro;3g;"{""area_garant"": 20.114, ""area_adicio"": 97.3424}";2913.2414;20.114;97.3424;98.57489433362;96.162423825765
Ica;Chincha;1102XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.1098}";2913.2414;0;98.1098;98.57489433362;96.162423825765
Ica;Chincha;1102XX;3g;movistar;3g;"{""area_garant"": 91.8089, ""area_adicio"": 96.1171}";2913.2414;91.8089;96.1171;98.57489433362;96.162423825765
Ica;Chincha;1102XX;4g;bitel;4g;"{""area_garant"": 73.3511, ""area_adicio"": 96.3197}";2913.2414;73.3511;96.3197;98.795720607222;95.901217513826
Ica;Chincha;1102XX;4g;claro;4g;"{""area_garant"": 16.2963, ""area_adicio"": 95.3261}";2913.2414;16.2963;95.3261;98.795720607222;95.901217513826
Ica;Chincha;1102XX;4g;entel;4g;"{""area_garant"": 6.9742, ""area_adicio"": 98.4716}";2913.2414;6.9742;98.4716;98.795720607222;95.901217513826
Ica;Chincha;1102XX;4g;movistar;4g;"{""area_garant"": 88.7484, ""area_adicio"": 97.1855}";2913.2414;88.7484;97.1855;98.795720607222;95.901217513826
Ica;Chincha;1102XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2913.2414;0;0;0;0
Ica;Chincha;1102XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2913.2414;0;0;0;0
Ica;Chincha;1102XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2913.2414;0;0;0;0
Ica;Chincha;1102XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2913.2414;0;0;0;0
Ica;Nasca;1103XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";5187.3606;0;0;98.325506717192;48.797155313815
Ica;Nasca;1103XX;2g;claro;2g;"{""area_garant"": 27.1681, ""area_adicio"": 94.6574}";5187.3606;27.1681;94.6574;98.325506717192;48.797155313815
Ica;Nasca;1103XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 95.3398}";5187.3606;0;95.3398;98.325506717192;48.797155313815
Ica;Nasca;1103XX;2g;movistar;2g;"{""area_garant"": 35.97, ""area_adicio"": 71.605}";5187.3606;35.97;71.605;98.325506717192;48.797155313815
Ica;Nasca;1103XX;3g;bitel;3g;"{""area_garant"": 64.2592, ""area_adicio"": 86.3596}";5187.3606;64.2592;86.3596;99.021621446891;91.188699799723
Ica;Nasca;1103XX;3g;claro;3g;"{""area_garant"": 18.9393, ""area_adicio"": 96.6107}";5187.3606;18.9393;96.6107;99.021621446891;91.188699799723
Ica;Nasca;1103XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 97.5251}";5187.3606;0;97.5251;99.021621446891;91.188699799723
Ica;Nasca;1103XX;3g;movistar;3g;"{""area_garant"": 63.7132, ""area_adicio"": 66.5151}";5187.3606;63.7132;66.5151;99.021621446891;91.188699799723
Ica;Nasca;1103XX;4g;bitel;4g;"{""area_garant"": 67.9966, ""area_adicio"": 93.1077}";5187.3606;67.9966;93.1077;99.376926705954;92.593137255778
Ica;Nasca;1103XX;4g;claro;4g;"{""area_garant"": 16.053, ""area_adicio"": 87.3125}";5187.3606;16.053;87.3125;99.376926705954;92.593137255778
Ica;Nasca;1103XX;4g;entel;4g;"{""area_garant"": 3.9775, ""area_adicio"": 98.7311}";5187.3606;3.9775;98.7311;99.376926705954;92.593137255778
Ica;Nasca;1103XX;4g;movistar;4g;"{""area_garant"": 87.4522, ""area_adicio"": 94.7988}";5187.3606;87.4522;94.7988;99.376926705954;92.593137255778
Ica;Nasca;1103XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5187.3606;0;0;0;0
Ica;Nasca;1103XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5187.3606;0;0;0;0
Ica;Nasca;1103XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5187.3606;0;0;0;0
Ica;Nasca;1103XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";5187.3606;0;0;0;0
Ica;Palpa;1104XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";1217.0217;0;0;95.006223218745;29.535940076392
Ica;Palpa;1104XX;2g;claro;2g;"{""area_garant"": 24.0187, ""area_adicio"": 82.5776}";1217.0217;24.0187;82.5776;95.006223218745;29.535940076392
Ica;Palpa;1104XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 91.2365}";1217.0217;0;91.2365;95.006223218745;29.535940076392
Ica;Palpa;1104XX;2g;movistar;2g;"{""area_garant"": 9.5865, ""area_adicio"": 56.224}";1217.0217;9.5865;56.224;95.006223218745;29.535940076392
Ica;Palpa;1104XX;3g;bitel;3g;"{""area_garant"": 79.5824, ""area_adicio"": 91.313}";1217.0217;79.5824;91.313;96.112006353753;79.984237637726
Ica;Palpa;1104XX;3g;claro;3g;"{""area_garant"": 12.6632, ""area_adicio"": 73.112}";1217.0217;12.6632;73.112;96.112006353753;79.984237637726
Ica;Palpa;1104XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 92.9972}";1217.0217;0;92.9972;96.112006353753;79.984237637726
Ica;Palpa;1104XX;3g;movistar;3g;"{""area_garant"": 23.2118, ""area_adicio"": 35.5176}";1217.0217;23.2118;35.5176;96.112006353753;79.984237637726
Ica;Palpa;1104XX;4g;bitel;4g;"{""area_garant"": 73.452, ""area_adicio"": 94.8998}";1217.0217;73.452;94.8998;97.029615976201;77.112569663582
Ica;Palpa;1104XX;4g;claro;4g;"{""area_garant"": 11.0171, ""area_adicio"": 71.4464}";1217.0217;11.0171;71.4464;97.029615976201;77.112569663582
Ica;Palpa;1104XX;4g;entel;4g;"{""area_garant"": 4.7096, ""area_adicio"": 94.0854}";1217.0217;4.7096;94.0854;97.029615976201;77.112569663582
Ica;Palpa;1104XX;4g;movistar;4g;"{""area_garant"": 26.5904, ""area_adicio"": 77.7548}";1217.0217;26.5904;77.7548;97.029615976201;77.112569663582
Ica;Palpa;1104XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1217.0217;0;0;0;0
Ica;Palpa;1104XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1217.0217;0;0;0;0
Ica;Palpa;1104XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1217.0217;0;0;0;0
Ica;Palpa;1104XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";1217.0217;0;0;0;0
Ica;Pisco;1105XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";3951.2801;0;0;98.778698083297;67.997028964745
Ica;Pisco;1105XX;2g;claro;2g;"{""area_garant"": 32.0052, ""area_adicio"": 94.6333}";3951.2801;32.0052;94.6333;98.778698083297;67.997028964745
Ica;Pisco;1105XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 97.8048}";3951.2801;0;97.8048;98.778698083297;67.997028964745
Ica;Pisco;1105XX;2g;movistar;2g;"{""area_garant"": 62.4409, ""area_adicio"": 84.3314}";3951.2801;62.4409;84.3314;98.778698083297;67.997028964745
Ica;Pisco;1105XX;3g;bitel;3g;"{""area_garant"": 86.8937, ""area_adicio"": 97.33}";3951.2801;86.8937;97.33;99.469282065794;95.528345381834
Ica;Pisco;1105XX;3g;claro;3g;"{""area_garant"": 20.9673, ""area_adicio"": 97.157}";3951.2801;20.9673;97.157;99.469282065794;95.528345381834
Ica;Pisco;1105XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.9286}";3951.2801;0;98.9286;99.469282065794;95.528345381834
Ica;Pisco;1105XX;3g;movistar;3g;"{""area_garant"": 90.1886, ""area_adicio"": 93.647}";3951.2801;90.1886;93.647;99.469282065794;95.528345381834
Ica;Pisco;1105XX;4g;bitel;4g;"{""area_garant"": 80.8513, ""area_adicio"": 95.3157}";3951.2801;80.8513;95.3157;99.561334661793;94.93216714879
Ica;Pisco;1105XX;4g;claro;4g;"{""area_garant"": 16.993, ""area_adicio"": 91.0421}";3951.2801;16.993;91.0421;99.561334661793;94.93216714879
Ica;Pisco;1105XX;4g;entel;4g;"{""area_garant"": 4.5075, ""area_adicio"": 99.3358}";3951.2801;4.5075;99.3358;99.561334661793;94.93216714879
Ica;Pisco;1105XX;4g;movistar;4g;"{""area_garant"": 86.6813, ""area_adicio"": 95.347}";3951.2801;86.6813;95.347;99.561334661793;94.93216714879
Ica;Pisco;1105XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3951.2801;0;0;0.47672329127854;0.0036550485398734
Ica;Pisco;1105XX;5g;claro;5g;"{""area_garant"": 0.0037, ""area_adicio"": 0.4767}";3951.2801;0.0037;0.4767;0.47672329127854;0.0036550485398734
Ica;Pisco;1105XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3951.2801;0;0;0.47672329127854;0.0036550485398734
Ica;Pisco;1105XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3951.2801;0;0;0.47672329127854;0.0036550485398734
Junín;Huancayo;1201XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";3733.6445;0;0;99.191871521131;58.215938592616
Junín;Huancayo;1201XX;2g;claro;2g;"{""area_garant"": 28.8377, ""area_adicio"": 94.5286}";3733.6445;28.8377;94.5286;99.191871521131;58.215938592616
Junín;Huancayo;1201XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 96.046}";3733.6445;0;96.046;99.191871521131;58.215938592616
Junín;Huancayo;1201XX;2g;movistar;2g;"{""area_garant"": 51.0724, ""area_adicio"": 93.6874}";3733.6445;51.0724;93.6874;99.191871521131;58.215938592616
Junín;Huancayo;1201XX;3g;bitel;3g;"{""area_garant"": 85.6455, ""area_adicio"": 96.6867}";3733.6445;85.6455;96.6867;98.903861980689;87.929008454913
Junín;Huancayo;1201XX;3g;claro;3g;"{""area_garant"": 22.2056, ""area_adicio"": 95.9607}";3733.6445;22.2056;95.9607;98.903861980689;87.929008454913
Junín;Huancayo;1201XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 96.54}";3733.6445;0;96.54;98.903861980689;87.929008454913
Junín;Huancayo;1201XX;3g;movistar;3g;"{""area_garant"": 4.9139, ""area_adicio"": 7.6155}";3733.6445;4.9139;7.6155;98.903861980689;87.929008454913
Junín;Huancayo;1201XX;4g;bitel;4g;"{""area_garant"": 87.4534, ""area_adicio"": 97.6373}";3733.6445;87.4534;97.6373;99.452503369603;96.427563373809
Junín;Huancayo;1201XX;4g;claro;4g;"{""area_garant"": 19.5629, ""area_adicio"": 85.7507}";3733.6445;19.5629;85.7507;99.452503369603;96.427563373809
Junín;Huancayo;1201XX;4g;entel;4g;"{""area_garant"": 1.5872, ""area_adicio"": 97.2825}";3733.6445;1.5872;97.2825;99.452503369603;96.427563373809
Junín;Huancayo;1201XX;4g;movistar;4g;"{""area_garant"": 92.2059, ""area_adicio"": 97.8807}";3733.6445;92.2059;97.8807;99.452503369603;96.427563373809
Junín;Huancayo;1201XX;5g;bitel;5g;"{""area_garant"": 1.2702, ""area_adicio"": 7.4103}";3733.6445;1.2702;7.4103;7.4102893502551;1.2702161276814
Junín;Huancayo;1201XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3733.6445;0;0;7.4102893502551;1.2702161276814
Junín;Huancayo;1201XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3733.6445;0;0;7.4102893502551;1.2702161276814
Junín;Huancayo;1201XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";3733.6445;0;0;7.4102893502551;1.2702161276814
Junín;Concepción;1202XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";2252.0046;0;0;91.966911838469;46.724280945143
Junín;Concepción;1202XX;2g;claro;2g;"{""area_garant"": 17.1732, ""area_adicio"": 80.0009}";2252.0046;17.1732;80.0009;91.966911838469;46.724280945143
Junín;Concepción;1202XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 58.8389}";2252.0046;0;58.8389;91.966911838469;46.724280945143
Junín;Concepción;1202XX;2g;movistar;2g;"{""area_garant"": 36.1474, ""area_adicio"": 87.4647}";2252.0046;36.1474;87.4647;91.966911838469;46.724280945143
Junín;Concepción;1202XX;3g;bitel;3g;"{""area_garant"": 50.3575, ""area_adicio"": 71.4775}";2252.0046;50.3575;71.4775;85.764836995647;63.973778267929
Junín;Concepción;1202XX;3g;claro;3g;"{""area_garant"": 5.728, ""area_adicio"": 77.9426}";2252.0046;5.728;77.9426;85.764836995647;63.973778267929
Junín;Concepción;1202XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 61.3838}";2252.0046;0;61.3838;85.764836995647;63.973778267929
Junín;Concepción;1202XX;3g;movistar;3g;"{""area_garant"": 33.8681, ""area_adicio"": 42.1579}";2252.0046;33.8681;42.1579;85.764836995647;63.973778267929
Junín;Concepción;1202XX;4g;bitel;4g;"{""area_garant"": 49.1075, ""area_adicio"": 72.6152}";2252.0046;49.1075;72.6152;88.208733890079;59.337636161393
Junín;Concepción;1202XX;4g;claro;4g;"{""area_garant"": 6.5417, ""area_adicio"": 65.5387}";2252.0046;6.5417;65.5387;88.208733890079;59.337636161393
Junín;Concepción;1202XX;4g;entel;4g;"{""area_garant"": 1.098, ""area_adicio"": 70.665}";2252.0046;1.098;70.665;88.208733890079;59.337636161393
Junín;Concepción;1202XX;4g;movistar;4g;"{""area_garant"": 40.1243, ""area_adicio"": 70.5672}";2252.0046;40.1243;70.5672;88.208733890079;59.337636161393
Junín;Concepción;1202XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2252.0046;0;0;0;0
Junín;Concepción;1202XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2252.0046;0;0;0;0
Junín;Concepción;1202XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2252.0046;0;0;0;0
Junín;Concepción;1202XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2252.0046;0;0;0;0
Junín;Chanchamayo;1203XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";4677.5589;0;0;85.260271129734;39.143240622304
Junín;Chanchamayo;1203XX;2g;claro;2g;"{""area_garant"": 15.7031, ""area_adicio"": 59.7001}";4677.5589;15.7031;59.7001;85.260271129734;39.143240622304
Junín;Chanchamayo;1203XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 71.5359}";4677.5589;0;71.5359;85.260271129734;39.143240622304
Junín;Chanchamayo;1203XX;2g;movistar;2g;"{""area_garant"": 33.0122, ""area_adicio"": 64.8213}";4677.5589;33.0122;64.8213;85.260271129734;39.143240622304
Junín;Chanchamayo;1203XX;3g;bitel;3g;"{""area_garant"": 61.5462, ""area_adicio"": 73.7407}";4677.5589;61.5462;73.7407;83.828929998249;69.529107923123
Junín;Chanchamayo;1203XX;3g;claro;3g;"{""area_garant"": 13.5963, ""area_adicio"": 74.5714}";4677.5589;13.5963;74.5714;83.828929998249;69.529107923123
Junín;Chanchamayo;1203XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 70.8061}";4677.5589;0;70.8061;83.828929998249;69.529107923123
Junín;Chanchamayo;1203XX;3g;movistar;3g;"{""area_garant"": 51.2018, ""area_adicio"": 58.7368}";4677.5589;51.2018;58.7368;83.828929998249;69.529107923123
Junín;Chanchamayo;1203XX;4g;bitel;4g;"{""area_garant"": 60.3425, ""area_adicio"": 72.5118}";4677.5589;60.3425;72.5118;88.258611416043;67.929567545356
Junín;Chanchamayo;1203XX;4g;claro;4g;"{""area_garant"": 11.1986, ""area_adicio"": 62.8823}";4677.5589;11.1986;62.8823;88.258611416043;67.929567545356
Junín;Chanchamayo;1203XX;4g;entel;4g;"{""area_garant"": 5.7205, ""area_adicio"": 80.0673}";4677.5589;5.7205;80.0673;88.258611416043;67.929567545356
Junín;Chanchamayo;1203XX;4g;movistar;4g;"{""area_garant"": 61.3716, ""area_adicio"": 73.599}";4677.5589;61.3716;73.599;88.258611416043;67.929567545356
Junín;Chanchamayo;1203XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4677.5589;0;0;0;0
Junín;Chanchamayo;1203XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4677.5589;0;0;0;0
Junín;Chanchamayo;1203XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4677.5589;0;0;0;0
Junín;Chanchamayo;1203XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4677.5589;0;0;0;0
Junín;Jauja;1204XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";4354.231;0;0;95.586714688479;45.778291255015
Junín;Jauja;1204XX;2g;claro;2g;"{""area_garant"": 20.4745, ""area_adicio"": 84.1327}";4354.231;20.4745;84.1327;95.586714688479;45.778291255015
Junín;Jauja;1204XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 79.5887}";4354.231;0;79.5887;95.586714688479;45.778291255015
Junín;Jauja;1204XX;2g;movistar;2g;"{""area_garant"": 30.636, ""area_adicio"": 83.3998}";4354.231;30.636;83.3998;95.586714688479;45.778291255015
Junín;Jauja;1204XX;3g;bitel;3g;"{""area_garant"": 54.791, ""area_adicio"": 80.9887}";4354.231;54.791;80.9887;91.106393954114;70.079680661023
Junín;Jauja;1204XX;3g;claro;3g;"{""area_garant"": 11.4215, ""area_adicio"": 83.9414}";4354.231;11.4215;83.9414;91.106393954114;70.079680661023
Junín;Jauja;1204XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 83.504}";4354.231;0;83.504;91.106393954114;70.079680661023
Junín;Jauja;1204XX;3g;movistar;3g;"{""area_garant"": 38.6882, ""area_adicio"": 50.933}";4354.231;38.6882;50.933;91.106393954114;70.079680661023
Junín;Jauja;1204XX;4g;bitel;4g;"{""area_garant"": 67.4776, ""area_adicio"": 85.0499}";4354.231;67.4776;85.0499;94.008831739115;73.153474966365
Junín;Jauja;1204XX;4g;claro;4g;"{""area_garant"": 7.4466, ""area_adicio"": 68.0407}";4354.231;7.4466;68.0407;94.008831739115;73.153474966365
Junín;Jauja;1204XX;4g;entel;4g;"{""area_garant"": 1.8699, ""area_adicio"": 87.0315}";4354.231;1.8699;87.0315;94.008831739115;73.153474966365
Junín;Jauja;1204XX;4g;movistar;4g;"{""area_garant"": 44.196, ""area_adicio"": 81.3999}";4354.231;44.196;81.3999;94.008831739115;73.153474966365
Junín;Jauja;1204XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4354.231;0;0;0;0
Junín;Jauja;1204XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4354.231;0;0;0;0
Junín;Jauja;1204XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4354.231;0;0;0;0
Junín;Jauja;1204XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";4354.231;0;0;0;0
Junín;Junín;1205XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";2495.7601;0;0;83.372811983229;49.580531937107
Junín;Junín;1205XX;2g;claro;2g;"{""area_garant"": 18.5479, ""area_adicio"": 74.6202}";2495.7601;18.5479;74.6202;83.372811983229;49.580531937107
Junín;Junín;1205XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 70.0215}";2495.7601;0;70.0215;83.372811983229;49.580531937107
Junín;Junín;1205XX;2g;movistar;2g;"{""area_garant"": 39.7392, ""area_adicio"": 77.985}";2495.7601;39.7392;77.985;83.372811983229;49.580531937107
Junín;Junín;1205XX;3g;bitel;3g;"{""area_garant"": 71.9642, ""area_adicio"": 77.1335}";2495.7601;71.9642;77.1335;82.406369928721;75.864073274633
Junín;Junín;1205XX;3g;claro;3g;"{""area_garant"": 12.5546, ""area_adicio"": 72.8205}";2495.7601;12.5546;72.8205;82.406369928721;75.864073274633
Junín;Junín;1205XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 74.9486}";2495.7601;0;74.9486;82.406369928721;75.864073274633
Junín;Junín;1205XX;3g;movistar;3g;"{""area_garant"": 58.6756, ""area_adicio"": 65.0058}";2495.7601;58.6756;65.0058;82.406369928721;75.864073274633
Junín;Junín;1205XX;4g;bitel;4g;"{""area_garant"": 69.8145, ""area_adicio"": 76.6644}";2495.7601;69.8145;76.6644;84.451708641509;72.695003614256
Junín;Junín;1205XX;4g;claro;4g;"{""area_garant"": 7.171, ""area_adicio"": 69.1888}";2495.7601;7.171;69.1888;84.451708641509;72.695003614256
Junín;Junín;1205XX;4g;entel;4g;"{""area_garant"": 2.452, ""area_adicio"": 77.2311}";2495.7601;2.452;77.2311;84.451708641509;72.695003614256
Junín;Junín;1205XX;4g;movistar;4g;"{""area_garant"": 50.1551, ""area_adicio"": 66.6218}";2495.7601;50.1551;66.6218;84.451708641509;72.695003614256
Junín;Junín;1205XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2495.7601;0;0;0;0
Junín;Junín;1205XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2495.7601;0;0;0;0
Junín;Junín;1205XX;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2495.7601;0;0;0;0
Junín;Junín;1205XX;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";2495.7601;0;0;0;0
Junín;Satipo;1206XX;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";19147.6427;0;0;71.601759582671;35.212400768715
Junín;Satipo;1206XX;2g;claro;2g;"{""area_garant"": 18.3735, ""area_adicio"": 50.406}";19147.6427;18.3735;50.406;71.601759582671;35.212400768715
Junín;Satipo;1206XX;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 48.3375}";19147.6427;0;48.3375;71.601759582671;35.212400768715
Junín;Satipo;1206XX;2g;movistar;2g;"{""area_garant"": 29.3985, ""area_adicio"": 60.176}";19147.6427;29.3985;60.176;71.601759582671;35.212400768715
Junín;Satipo;1206XX;3g;bitel;3g;"{""area_garant"": 45.7132, ""area_adicio"": 58.9826}";19147.6427;45.7132;58.9826;68.347362165065;51.246978513036
Junín;Satipo;1206XX;3g;claro;3g;"{""area_garant"": 10.5573, ""area_adicio"": 50.9036}";19147.6427;10.5573;50.9036;68.347362165065;51.246978513036
Junín;Satipo;1206XX;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 50.2584}";19147.6427;0;50.2584;68.347362165065;51.246978513036
Junín;Satipo;1206XX;3g;movistar;3g;"{""area_garant"": 19.5424, ""area_adicio"": 30.0266}";19147.6427;19.5424;30.0266;68.347362165065;51.246978513036
Junín;Satipo;1206XX;4g;bitel;4g;"{""area_garant"": 39.2897, ""area_adicio"": 59.1114}";19147.6427;39.2897;59.1114;75.163105413835;46.15521222205
Junín;Satipo;1206XX;4g;claro;4g;"{""area_garant"": 6.383, ""area_adicio"": 40.4237}";19147.6427;6.383;40.4237;75.163105413835;46.15521222205
Junín;Satipo;1206XX;4g;entel;4g;"{""area_garant"": 3.5173, ""area_adicio"": 59.9889}";19147.6427;3.5173;59.9889;75.163105413835;46.15521222205
Junín;Satipo;1206XX;4g;movistar;4g;"{""area_garant"": 26.2277, ""area_adicio"": 61.5591}";19147.6427;26.2277;61.5591;75.163105413835;46.15521222205
Junín;Satipo;1206XX;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";19147.6427;0;0;0;0
Junín;Satipo;1206XX;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";19147.6427;0;0;0;0
